rank,intersection_id,street_names,neighbourhood,road_classes,road_class_weight,nearest_traffic_volume,traffic_volume_available,signalised,full_signal,road_hierarchy_score,metric,value,source,methodology_note
198,CNV-INT-0248,E 25TH ST,Tempe,local / ramp,0.5,,False,False,True,60.74,road_hierarchy_score,60.74,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
199,CNV-INT-0472,UPPER LEVELS RAMP / W 25TH ST,Westview,local / ramp,0.5,,False,False,True,60.74,road_hierarchy_score,60.74,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
200,CNV-INT-0167,UPPER LEVELS RAMP,Grand Boulevard,ramp,0.5,,False,False,True,60.74,road_hierarchy_score,60.74,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
201,CNV-INT-0292,CHESTERFIELD AVE / W 4TH ST,Lower Lonsdale,Minor / local,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
202,CNV-INT-0287,CHESTERFIELD AVE / W 2ND ST,Lower Lonsdale,Minor / local,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
203,CNV-INT-0304,W KEITH RD / W VICTORIA PARK AVE,Lower Lonsdale,Minor,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
204,CNV-INT-0305,W KEITH RD / W VICTORIA PARK AVE,Lower Lonsdale,Minor,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
205,CNV-INT-0290,CHESTERFIELD AVE / W 3RD ST,Lower Lonsdale,Minor,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
206,CNV-INT-0261,E 3RD ST / ST. GEORGES AVE,Lower Lonsdale,Minor,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
207,CNV-INT-0308,CHESTERFIELD AVE / W 6TH ST,Lower Lonsdale,Minor / local,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
208,CNV-INT-0100,E KEITH RD / ST. ANDREWS AVE,Central Lonsdale,Minor / local,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
209,CNV-INT-0294,CHESTERFIELD AVE / W 6TH ST,Lower Lonsdale,Minor / local,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
210,CNV-INT-0299,MAHON AVE / W 3RD ST,Lower Lonsdale,Minor / local,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
211,CNV-INT-0284,E KEITH RD / E VICTORIA PARK AVE,Lower Lonsdale,Minor,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
212,CNV-INT-0279,CHESTERFIELD AVE / W 1ST ST,Lower Lonsdale,Minor / local,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
213,CNV-INT-0280,E 4TH ST / ST. GEORGES AVE,Lower Lonsdale,Minor / local,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
214,CNV-INT-0295,CHESTERFIELD AVE / W 6TH ST,Lower Lonsdale,Minor / local,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
215,CNV-INT-0293,CHESTERFIELD AVE / W 5TH ST,Lower Lonsdale,Minor / local,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
216,CNV-INT-0303,W KEITH RD / W VICTORIA PARK AVE,Lower Lonsdale,Minor,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
217,CNV-INT-0297,SEMISCH AVE / W 3RD ST,Lower Lonsdale,Minor / local,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
218,CNV-INT-0070,E 3RD ST / ST. DAVIDS AVE,Moodyville,Minor / local,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
219,CNV-INT-0029,E 4TH ST / QUEENSBURY AVE,Moodyville,Minor / local,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
220,CNV-INT-0309,CHESTERFIELD AVE / W KEITH RD,Lower Lonsdale,Minor,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
221,CNV-INT-0016,BROOKSBANK AVE / E 4TH ST,Moodyville,Minor / local,0.45,,False,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
222,CNV-INT-0419,LARSON RD / W 23RD ST,Mahon,Minor / local,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
223,CNV-INT-0422,FELL AVE / W 15TH ST,Marine-Hamilton,Minor / local,0.45,613.0,True,False,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
224,CNV-INT-0025,E 3RD ST / MOODY AVE,Moodyville,Minor / local,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
225,CNV-INT-0430,FELL AVE / TOBRUCK AVE,Marine-Hamilton,Minor / local,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
226,CNV-INT-0439,FELL AVE / W 17TH ST,Marine-Hamilton,Minor / local,0.45,,False,True,True,52.09,road_hierarchy_score,52.09,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
