rank,intersection_id,street_names,neighbourhood,road_hierarchy_score,transit_score,pedestrian_proxy_score,parking_access_score,intersection_prominence_score,public_space_composite,components_available,composite_rank,safety_score,collision_count,collision_data_available,nearest_traffic_volume,traffic_volume_available,metric,value,source,methodology_note
175,CNV-INT-0168,BOULEVARD CRES / SUTHERLAND AVE / UPPER LEVELS RAMP,Grand Boulevard,87.48,66.6,30.97,29.03,65.96,56.01,5,175.0,88.93,1.0,True,,False,public_space_composite,56.01,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
176,CNV-INT-0344,DELBRUCK AVE / W 3RD ST,Squamish Nation (Mission IR 1),87.48,79.15,46.42,29.03,37.77,55.97,5,176.0,88.93,1.0,True,552.0,True,public_space_composite,55.97,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
177,CNV-INT-0147,E 16TH ST / W GRAND BLVD,Grand Boulevard,68.69,95.23,48.39,29.03,37.77,55.82,5,177.0,,,False,,False,public_space_composite,55.82,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
178,CNV-INT-0492,WESTVIEW DR,Westview,87.48,52.54,51.67,29.03,57.19,55.58,5,178.0,,,False,,False,public_space_composite,55.58,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
179,CNV-INT-0133,E 14TH ST / E GRAND BLVD,Grand Boulevard,87.48,83.46,39.71,29.03,37.77,55.49,5,179.0,,,False,,False,public_space_composite,55.49,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
180,CNV-INT-0489,WESTVIEW DR,Mahon,87.48,52.54,50.83,29.03,57.19,55.41,5,180.0,,,False,,False,public_space_composite,55.41,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
181,CNV-INT-0165,BOULEVARD CRES / E 21ST ST / UPPER LEVELS RAMP,Grand Boulevard,87.48,53.87,29.88,29.03,75.96,55.24,5,181.0,,,False,,False,public_space_composite,55.24,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
182,CNV-INT-0032,E 5TH ST / QUEENSBURY AVE,Moodyville,52.09,47.3,53.62,56.54,65.04,54.92,5,182.0,63.36,3.0,True,,False,public_space_composite,54.92,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
183,CNV-INT-0350,DONAGHY AVE / W 3RD ST,Marine-Hamilton,68.69,76.65,61.96,29.03,37.77,54.82,5,183.0,56.3,4.0,True,,False,public_space_composite,54.82,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
184,CNV-INT-0106,E 8TH ST / ST. GEORGES AVE,Central Lonsdale,52.09,32.74,67.93,73.37,47.77,54.78,5,184.0,88.93,1.0,True,,False,public_space_composite,54.78,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
185,CNV-INT-0030,E 4TH ST / RIDGEWAY AVE,Moodyville,22.07,61.08,66.04,67.69,56.34,54.64,5,185.0,72.33,2.0,True,,False,public_space_composite,54.64,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
186,CNV-INT-0122,E 12TH ST / ST. GEORGES AVE,Central Lonsdale,52.09,12.76,69.16,82.43,56.34,54.56,5,186.0,26.15,16.0,True,,False,public_space_composite,54.56,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
187,CNV-INT-0200,E 17TH ST / RIDGEWAY AVE,Grand Boulevard,68.69,52.76,50.02,44.95,56.34,54.55,5,187.0,,,False,,False,public_space_composite,54.55,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
188,CNV-INT-0502,W 28TH ST / WESTVIEW DR,Westview,87.48,70.03,38.25,29.03,47.77,54.51,5,188.0,,,False,,False,public_space_composite,54.51,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
189,CNV-INT-0503,WESTVIEW CRES / WESTVIEW DR,Westview,87.48,70.03,37.62,29.03,47.77,54.39,5,189.0,,,False,,False,public_space_composite,54.39,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
190,CNV-INT-0432,MACKAY AVE / W 17TH ST,Marine-Hamilton,68.69,81.71,54.03,29.03,37.77,54.25,5,190.0,63.36,3.0,True,,False,public_space_composite,54.25,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
191,CNV-INT-0028,E 4TH ST / MOODY AVE,Moodyville,22.07,71.69,56.3,64.81,56.34,54.24,5,191.0,56.3,4.0,True,,False,public_space_composite,54.24,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
192,CNV-INT-0150,E 18TH ST / E GRAND BLVD,Grand Boulevard,87.48,77.94,37.9,29.03,37.77,54.02,5,192.0,,,False,,False,public_space_composite,54.02,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
193,CNV-INT-0029,E 4TH ST / QUEENSBURY AVE,Moodyville,52.09,54.69,40.0,58.01,65.04,53.97,5,193.0,46.37,6.0,True,,False,public_space_composite,53.97,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
194,CNV-INT-0177,BOULEVARD CRES / LYNN VALLEY RD / UPPER LEVELS HWY,Tempe,99.4,53.87,21.54,29.03,65.96,53.96,5,194.0,,,False,,False,public_space_composite,53.96,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
195,CNV-INT-0468,W 23RD ST / WESTVIEW DR,Mahon,87.48,44.56,42.4,29.03,66.34,53.96,5,194.0,,,False,801.0,True,public_space_composite,53.96,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
196,CNV-INT-0313,MAHON AVE / W KEITH RD,Lower Lonsdale,52.09,48.65,65.81,65.11,37.77,53.89,5,196.0,41.98,7.0,True,,False,public_space_composite,53.89,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
197,CNV-INT-0356,FORBES AVE / W 14TH ST,Mahon,22.07,86.58,48.74,55.61,56.34,53.87,5,197.0,63.36,3.0,True,,False,public_space_composite,53.87,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
198,CNV-INT-0062,E 9TH ST / W GRAND BLVD,Grand Boulevard,68.69,72.15,42.66,29.03,56.34,53.77,5,198.0,,,False,,False,public_space_composite,53.77,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
199,CNV-INT-0118,E 10TH ST / E 8TH ST,Lower Lonsdale,22.07,63.25,78.36,77.64,27.15,53.69,5,199.0,,,False,,False,public_space_composite,53.69,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
200,CNV-INT-0003,COTTON RD / GLADSTONE AVE,Moodyville,87.48,56.75,37.09,29.03,57.83,53.64,5,200.0,5.15,59.0,True,,False,public_space_composite,53.64,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
